Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Study_Efficiency,High_Support,Family_Education_Support,Exam_Score
17,98,2,2,0,73,1,0,1,0,0,0,0,1,0.2297297297297297,0,0,67.707095
18,81,1,0,1,77,1,1,2,0,2,0,0,1,0.2307692307692307,0,0,67.755075
18,71,2,0,1,81,2,0,2,2,0,0,0,1,0.2195121951219512,0,0,63.452878
15,82,2,0,1,90,0,2,0,2,2,0,1,2,0.1648351648351648,1,0,68.938102
12,87,0,0,1,75,2,1,1,2,1,1,0,1,0.1578947368421052,0,0,65.603524
6,66,0,2,1,62,1,2,1,2,1,0,2,2,0.0952380952380952,0,1,61.451394
26,100,1,2,0,60,2,2,2,2,2,0,1,2,0.4262295081967213,0,0,72.197789
13,99,1,0,1,95,2,0,1,2,2,0,2,2,0.1354166666666666,0,0,70.480166
23,78,1,2,0,84,0,0,1,2,1,0,0,2,0.2705882352941176,0,0,67.069976
10,79,0,2,0,73,0,1,1,1,1,0,1,2,0.1351351351351351,0,0,64.115045
24,65,1,0,0,79,1,1,2,0,1,0,2,2,0.3,0,0,65.916831
17,61,0,2,0,63,1,1,2,2,2,0,0,1,0.265625,0,0,61.51575
22,86,1,1,0,54,2,2,2,2,1,0,1,1,0.4,0,0,67.277241
26,71,1,0,0,100,1,1,1,0,2,0,0,2,0.2574257425742574,0,0,69.227222
20,71,2,2,0,70,0,0,0,0,0,0,1,2,0.2816901408450704,0,0,63.926359
20,66,2,2,1,93,2,2,1,0,1,0,1,2,0.2127659574468085,0,0,65.651582
15,93,0,2,1,96,2,1,2,2,0,0,1,1,0.1546391752577319,0,0,68.407942
20,94,2,0,1,89,1,0,2,2,2,1,1,1,0.2222222222222222,0,0,69.459967
20,81,1,2,1,61,1,0,1,2,2,1,1,2,0.3225806451612903,0,0,65.891871
17,79,1,0,0,62,1,1,1,2,1,0,1,2,0.2698412698412698,0,0,65.397149
20,78,2,0,1,64,2,2,0,2,2,0,1,1,0.3076923076923077,1,0,67.459883
28,76,2,2,1,71,2,3,1,2,2,0,1,0,0.3888888888888889,0,0,68.358506
21,82,0,2,0,52,2,4,1,2,1,0,1,0,0.3962264150943396,0,0,66.717459
20,82,2,0,1,69,1,1,2,2,2,0,0,2,0.2857142857142857,0,0,67.754689
18,65,0,2,1,64,2,2,0,2,2,0,1,2,0.2769230769230769,0,0,64.320379
21,63,0,2,0,63,2,2,2,2,1,0,1,0,0.328125,0,0,62.428921
21,66,2,2,1,52,0,1,2,2,1,0,1,0,0.3962264150943396,0,0,62.278119
10,76,1,2,1,76,2,2,0,0,2,1,2,1,0.1298701298701298,0,0,63.68934
19,93,2,0,0,65,2,0,2,0,1,0,1,2,0.2878787878787879,0,0,68.279894
17,71,0,2,1,83,1,2,2,2,1,0,1,2,0.2023809523809523,0,0,65.561681
23,86,2,0,1,91,2,2,1,2,0,0,0,2,0.25,1,0,70.461024
14,62,2,2,1,78,2,0,0,2,2,0,0,2,0.1772151898734177,0,0,61.568387
11,64,0,2,1,78,1,2,1,0,1,0,0,1,0.1392405063291139,0,0,62.26077
33,66,2,2,1,59,2,3,0,2,2,0,2,2,0.55,0,0,68.479219
16,83,2,0,1,56,1,4,0,2,2,0,1,2,0.2807017543859649,1,0,68.438651
23,70,1,0,1,75,0,0,1,2,2,0,1,2,0.3026315789473684,0,0,66.822819
28,85,2,2,1,64,1,1,1,2,1,0,1,1,0.4307692307692308,0,0,69.050307
15,99,2,0,1,73,0,1,0,0,0,0,2,2,0.2027027027027027,0,0,69.872365
20,81,2,0,1,68,2,0,2,2,1,0,0,2,0.2898550724637681,0,0,66.367253
24,62,2,2,0,97,2,1,2,2,0,0,2,2,0.2448979591836734,0,0,64.090709
17,62,2,1,0,86,0,2,2,2,1,0,1,1,0.1954022988505747,0,0,62.589044
15,65,2,1,1,51,2,1,0,2,2,0,1,1,0.2884615384615384,0,0,61.457076
16,87,2,2,0,76,0,1,1,0,1,0,2,0,0.2077922077922078,0,0,66.206992
9,74,2,1,0,69,1,3,1,2,2,0,1,1,0.1285714285714285,0,0,62.714337
13,96,2,0,0,71,1,1,2,1,2,0,1,2,0.1805555555555555,0,0,68.327607
18,63,0,0,0,62,2,2,0,2,2,0,1,2,0.2857142857142857,1,0,64.434189
13,66,0,2,1,90,2,2,1,2,2,1,1,1,0.1428571428571428,0,0,62.986411
31,75,2,2,0,90,1,2,2,0,1,1,1,1,0.3406593406593406,0,0,68.548654
21,96,0,0,1,58,2,0,0,0,1,0,0,0,0.3559322033898305,0,0,69.677213
22,63,2,2,1,54,2,0,2,2,2,0,1,1,0.4,0,0,62.291454
36,66,1,0,1,58,0,1,2,2,2,0,0,0,0.6101694915254238,0,0,68.363187
21,83,2,2,1,97,1,2,2,2,2,0,1,2,0.2142857142857142,0,0,69.586276
20,84,0,0,1,63,2,0,1,2,2,0,1,2,0.3125,0,0,68.184509
14,66,2,2,1,63,1,0,1,2,2,0,1,1,0.21875,0,0,61.237569
24,85,2,2,1,87,0,2,2,2,1,0,1,2,0.2727272727272727,0,0,69.959969
27,83,2,2,0,95,2,0,0,1,1,0,1,1,0.28125,0,0,69.010242
18,75,2,2,1,88,1,2,2,0,0,1,2,2,0.2022471910112359,0,0,65.378201
28,74,2,0,0,90,0,2,2,2,2,0,2,2,0.3076923076923077,1,0,70.27582
28,85,2,1,0,59,1,1,1,2,1,0,2,0,0.4666666666666667,0,0,68.134038
27,82,2,2,1,87,1,2,1,0,2,0,1,2,0.3068181818181818,0,0,71.192736
32,84,2,2,1,87,2,2,2,2,2,0,1,0,0.3636363636363636,0,0,71.271616
19,82,2,0,1,57,2,1,2,2,1,0,1,2,0.3275862068965517,0,0,66.278663
19,65,0,2,1,87,1,0,0,0,2,0,0,1,0.2159090909090909,0,0,64.96659
15,84,2,2,0,92,1,2,2,2,0,0,1,1,0.1612903225806451,0,0,65.701781
23,87,2,1,1,93,2,1,0,0,2,0,2,2,0.2446808510638297,0,0,71.227469
6,65,0,0,0,62,2,3,1,1,1,0,1,2,0.0952380952380952,1,0,61.359663
16,72,2,1,0,87,2,2,2,1,2,0,1,2,0.1818181818181818,0,0,65.25244
21,79,2,2,1,95,0,0,2,2,1,0,2,2,0.21875,0,0,67.511997
16,73,2,2,1,74,1,1,1,0,2,0,1,1,0.2133333333333333,0,0,64.691227
22,91,1,2,1,95,2,1,1,0,1,0,1,2,0.2291666666666666,0,0,71.188068
8,71,0,2,1,97,2,3,2,2,1,1,1,2,0.0816326530612244,0,0,63.213051
13,70,2,2,0,56,2,2,2,0,1,0,1,2,0.2280701754385964,0,0,61.843667
9,74,2,0,0,66,1,1,0,0,1,0,1,0,0.1343283582089552,0,0,61.563562
13,92,2,0,0,74,0,2,1,2,1,0,0,2,0.1733333333333333,1,0,68.192936
24,76,0,0,1,85,2,2,1,2,2,0,2,2,0.2790697674418604,1,1,71.352282
16,87,0,0,1,85,2,2,2,0,1,0,1,2,0.1860465116279069,1,0,70.06675
21,73,0,2,1,99,2,1,2,0,2,0,0,1,0.21,0,0,67.768991
19,79,2,2,1,57,1,2,1,1,2,0,1,1,0.3275862068965517,0,0,66.130963
12,90,2,1,1,61,2,2,1,0,2,0,1,2,0.1935483870967742,0,0,67.289882
24,67,2,2,0,64,1,1,1,2,2,1,0,0,0.3692307692307692,0,0,62.883012
15,73,2,0,0,56,2,1,2,2,2,0,2,2,0.2631578947368421,0,0,63.279573
18,77,1,2,0,100,2,2,0,0,2,1,1,2,0.1782178217821782,0,0,67.236071
12,89,2,0,1,78,1,4,1,2,1,0,2,2,0.1518987341772152,1,0,68.98926
26,75,1,2,0,72,2,0,1,0,1,0,1,2,0.3561643835616438,0,0,66.98403
21,95,2,1,1,67,2,3,2,2,2,0,0,0,0.3088235294117647,0,0,69.998217
21,63,2,1,1,54,1,1,2,2,2,0,0,1,0.3818181818181818,0,0,62.826128
15,73,2,2,0,68,2,1,0,2,1,0,1,2,0.217391304347826,0,0,62.925519
23,62,2,2,0,51,2,5,0,2,0,0,0,2,0.4423076923076923,0,0,63.505785
16,82,2,2,0,56,1,0,0,0,0,1,1,0,0.2807017543859649,0,0,62.321387
24,79,1,1,0,60,1,0,1,0,1,0,2,2,0.3934426229508196,0,0,67.182077
21,72,0,0,0,73,2,1,2,2,1,0,1,2,0.2837837837837837,0,0,65.782627
15,80,0,1,0,56,0,3,2,2,1,1,1,2,0.2631578947368421,0,0,64.912979
28,63,2,0,1,87,1,0,1,2,2,0,1,1,0.3181818181818182,0,0,66.439986
22,80,2,0,1,51,2,2,2,2,0,0,2,2,0.4230769230769231,1,0,67.120823
27,89,2,1,0,67,2,2,1,1,1,0,0,2,0.3970588235294117,0,0,70.312674
27,82,0,1,1,88,2,2,0,0,1,0,1,2,0.3033707865168539,0,0,71.699399
6,83,2,2,0,89,2,1,1,2,2,0,2,2,0.0666666666666666,0,0,63.910546
27,74,2,0,1,84,1,3,0,2,0,0,0,2,0.3176470588235294,1,0,69.610233
24,81,2,2,1,85,2,1,2,0,1,0,0,1,0.2790697674418604,0,0,68.223623
21,79,2,1,1,88,1,2,0,2,1,0,1,2,0.2359550561797752,0,0,68.343865
19,66,2,0,0,94,1,1,0,2,2,0,1,1,0.2,0,0,64.816261
33,78,2,2,0,72,2,4,2,2,2,0,1,1,0.4520547945205479,0,0,70.452615
21,61,1,2,0,58,2,1,2,1,0,0,1,2,0.3559322033898305,0,0,61.665464
24,90,2,2,0,65,2,4,1,2,1,0,1,1,0.3636363636363636,0,0,69.499828
30,97,2,0,1,66,0,1,2,2,1,0,0,2,0.4477611940298507,0,0,73.126945
19,75,2,0,0,77,2,1,1,1,2,0,1,1,0.2435897435897435,0,0,65.681281
18,79,2,0,1,96,2,3,2,1,2,1,2,2,0.1855670103092783,1,0,68.873526
15,74,1,0,1,68,1,3,1,2,2,0,1,2,0.217391304347826,1,0,66.745426
24,88,1,2,1,86,1,0,1,1,0,0,0,2,0.2758620689655172,0,0,69.57654
26,84,2,0,1,89,2,0,1,0,2,0,1,0,0.2888888888888888,0,0,69.971224
21,71,2,2,0,54,0,1,2,2,1,0,1,2,0.3818181818181818,0,0,63.717567
14,74,2,2,1,54,0,2,1,1,1,0,1,1,0.2545454545454545,0,0,63.162081
30,67,2,2,1,94,2,1,2,2,1,0,0,2,0.3157894736842105,0,0,67.59213
15,93,0,2,0,64,2,2,2,0,2,0,2,2,0.2307692307692307,0,1,69.660354
17,86,1,2,0,84,0,0,2,2,1,0,1,2,0.2,0,0,66.894835
34,72,2,0,1,88,1,1,0,2,2,0,2,2,0.3820224719101123,0,0,71.09813
7,97,1,0,0,97,2,3,2,0,2,0,0,1,0.0714285714285714,1,0,69.597248
25,82,0,0,0,94,1,2,1,2,1,0,1,1,0.2631578947368421,1,0,70.821632
16,82,2,2,1,99,2,3,0,2,2,0,1,2,0.16,0,0,68.611179
13,99,0,2,0,75,1,1,2,2,2,1,0,0,0.1710526315789473,0,0,67.180267
21,79,2,1,1,54,0,3,1,2,2,0,2,1,0.3818181818181818,0,0,67.326767
33,63,0,0,1,59,2,1,2,2,2,0,1,2,0.55,0,0,67.9901
18,67,0,2,0,51,2,0,2,0,2,0,0,2,0.3461538461538461,0,0,62.799175
15,79,0,0,1,100,2,4,1,2,1,0,0,2,0.1485148514851485,1,0,69.442739
20,96,0,0,0,57,1,1,1,2,1,0,1,2,0.3448275862068966,0,0,69.777839
11,75,1,0,0,64,2,3,1,2,1,1,0,1,0.1692307692307692,1,0,62.917293
28,64,2,2,0,78,1,2,2,2,0,0,2,2,0.3544303797468354,0,0,65.293151
22,86,0,2,0,55,2,5,0,1,0,0,2,2,0.3928571428571428,0,1,70.202819
23,72,0,1,1,92,1,2,0,2,0,0,0,2,0.2473118279569892,0,0,67.862635
21,93,1,0,1,78,1,1,2,1,1,1,1,0,0.2658227848101265,0,0,69.044161
15,60,2,1,0,65,2,1,2,0,0,0,0,1,0.2272727272727272,0,0,59.657831
24,97,0,2,0,74,0,0,2,1,1,0,1,2,0.32,0,0,71.189229
23,77,2,0,1,69,1,1,2,2,2,0,1,1,0.3285714285714285,0,0,67.230529
31,93,2,1,0,82,1,2,0,0,1,0,1,2,0.3734939759036144,0,0,73.562523
15,83,2,1,1,83,1,1,0,2,1,0,2,2,0.1785714285714285,0,0,66.798645
28,95,2,2,0,96,2,1,2,2,1,0,2,1,0.2886597938144329,0,0,71.747386
24,75,0,1,1,77,0,1,1,2,0,0,0,1,0.3076923076923077,0,0,67.110186
21,91,2,0,1,74,1,0,2,2,0,0,2,2,0.28,0,0,68.71628
29,92,1,2,0,91,2,2,2,2,0,0,2,2,0.3152173913043478,0,0,71.952164
20,98,2,2,1,89,0,3,0,2,0,1,0,2,0.2222222222222222,0,0,70.770095
31,77,0,1,1,53,0,1,2,2,1,0,1,2,0.5740740740740741,0,0,69.457666
16,78,1,2,0,96,0,0,2,2,2,0,2,2,0.1649484536082474,0,0,66.257415
29,100,2,1,1,100,1,0,1,2,1,1,1,2,0.2871287128712871,0,0,73.533296
24,67,0,0,1,77,1,0,0,2,2,0,0,2,0.3076923076923077,0,0,66.86275
20,87,2,0,1,60,2,0,1,2,2,1,1,0,0.3278688524590163,0,0,66.126427
19,61,2,2,0,51,1,1,1,0,1,0,1,2,0.3653846153846153,0,0,61.460617
11,70,2,0,1,89,1,2,2,2,2,0,1,2,0.1222222222222222,1,0,64.961735
21,98,2,2,1,59,0,3,2,2,1,1,0,2,0.35,0,0,69.872262
20,98,2,2,1,64,2,1,0,0,2,0,2,1,0.3076923076923077,0,0,70.338208
22,73,1,2,1,67,2,3,0,2,2,0,1,0,0.3235294117647059,0,0,66.332312
17,79,2,2,1,80,1,1,0,0,2,0,0,2,0.2098765432098765,0,0,66.998207
27,77,2,0,1,96,1,0,2,0,2,0,2,1,0.2783505154639175,0,0,69.818231
12,63,2,0,0,63,1,4,1,2,2,0,1,1,0.1875,1,0,62.452333
14,63,0,0,0,74,2,1,1,2,1,0,2,1,0.1866666666666666,0,1,62.70429
21,70,0,2,1,93,0,1,1,2,1,0,0,2,0.2234042553191489,0,0,66.783514
24,79,1,1,1,68,0,2,1,2,0,0,1,2,0.3478260869565217,0,0,68.105686
16,84,1,2,0,75,0,2,2,2,0,0,1,2,0.2105263157894736,0,0,66.118335
9,65,2,2,0,88,1,1,1,2,2,0,0,2,0.1011235955056179,0,0,61.16289
11,92,2,2,0,75,2,2,2,2,0,0,1,2,0.1447368421052631,0,0,65.56204
24,73,0,2,1,70,2,0,0,2,0,0,2,2,0.3380281690140845,0,1,67.006574
28,83,0,1,0,81,2,0,1,2,1,0,1,1,0.3414634146341463,0,0,69.261208
31,67,1,0,1,76,2,2,2,0,2,0,0,2,0.4025974025974026,1,0,70.038753
20,68,0,0,0,76,1,2,2,2,1,0,1,2,0.2597402597402597,1,0,66.077297
